raw_input,expected_degree,predicted_degree,expected_field,predicted_field,status,layer_used,confidence,fuzzy_score,error_category
NL WO M,WO Master,NL WO M,,,review_needed,L3,0.5,50.0,wrong_degree
NL WO M degree,WO Master,NL WO M degree,,,review_needed,L3,0.5,50.0,wrong_degree
NL WO M qualification,WO Master,NL WO M qualification,,,review_needed,L3,0.5,50.0,wrong_degree
NL WO M (Netherlands),WO Master,,,,review_needed,L3,0.35,35.0,wrong_degree
NL WO M (NL),WO Master,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
NL WO M (1-2 years),WO Master,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
W O M,WO Master,W O M,,,review_needed,L3,0.5,50.0,wrong_degree
W O M degree,WO Master,W O M degree,,,review_needed,L3,0.5,50.0,wrong_degree
W O M qualification,WO Master,W O M qualification,,,review_needed,L3,0.5,50.0,wrong_degree
W O M (Netherlands),WO Master,,,,review_needed,L3,0.35,35.0,wrong_degree
W O M (NL),WO Master,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
W O M (1-2 years),WO Master,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Dutch W O M,WO Master,Dutch W O M,,,review_needed,L3,0.5,50.0,wrong_degree
Dutch W O M degree,WO Master,Dutch W O M degree,,,review_needed,L3,0.5,50.0,wrong_degree
Dutch W O M qualification,WO Master,Dutch W O M qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Dutch W O M (Netherlands),WO Master,,,,review_needed,L3,0.35,35.0,wrong_degree
Dutch W O M (NL),WO Master,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Dutch W O M (1-2 years),WO Master,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Netherlands W O M,WO Master,Netherlands W O M,,,review_needed,L3,0.5,50.0,wrong_degree
Netherlands W O M degree,WO Master,Netherlands W O M degree,,,review_needed,L3,0.5,50.0,wrong_degree
Netherlands W O M qualification,WO Master,Netherlands W O M qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Netherlands W O M (Netherlands),WO Master,,,,review_needed,L3,0.35,35.0,wrong_degree
Netherlands W O M (NL),WO Master,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Netherlands W O M (1-2 years),WO Master,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
NL W O M,WO Master,NL W O M,,,review_needed,L3,0.5,50.0,wrong_degree
NL W O M degree,WO Master,NL W O M degree,,,review_needed,L3,0.5,50.0,wrong_degree
NL W O M qualification,WO Master,NL W O M qualification,,,review_needed,L3,0.5,50.0,wrong_degree
NL W O M (Netherlands),WO Master,,,,review_needed,L3,0.35,35.0,wrong_degree
NL W O M (NL),WO Master,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
NL W O M (1-2 years),WO Master,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
W.O.M.,WO Master,W.O.M.,,,review_needed,L3,0.5,50.0,wrong_degree
W.O.M. degree,WO Master,W.O.M. degree,,,review_needed,L3,0.5,50.0,wrong_degree
W.O.M. qualification,WO Master,W.O.M. qualification,,,review_needed,L3,0.5,50.0,wrong_degree
W.O.M. (Netherlands),WO Master,,,,review_needed,L3,0.35,35.0,wrong_degree
W.O.M. (NL),WO Master,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
W.O.M. (1-2 years),WO Master,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Dutch W.O.M.,WO Master,Dutch W.O.M.,,,review_needed,L3,0.5,50.0,wrong_degree
Dutch W.O.M. degree,WO Master,Dutch W.O.M. degree,,,review_needed,L3,0.5,50.0,wrong_degree
Dutch W.O.M. qualification,WO Master,Dutch W.O.M. qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Dutch W.O.M. (Netherlands),WO Master,,,,review_needed,L3,0.35,35.0,wrong_degree
Dutch W.O.M. (NL),WO Master,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Dutch W.O.M. (1-2 years),WO Master,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Netherlands W.O.M.,WO Master,Netherlands W.O.M.,,,review_needed,L3,0.5,50.0,wrong_degree
Netherlands W.O.M. degree,WO Master,Netherlands W.O.M. degree,,,review_needed,L3,0.5,50.0,wrong_degree
Netherlands W.O.M. qualification,WO Master,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Netherlands W.O.M. (Netherlands),WO Master,,,,review_needed,L3,0.35,35.0,wrong_degree
Netherlands W.O.M. (NL),WO Master,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Netherlands W.O.M. (1-2 years),WO Master,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
NL W.O.M.,WO Master,NL W.O.M.,,,review_needed,L3,0.5,50.0,wrong_degree
NL W.O.M. degree,WO Master,NL W.O.M. degree,,,review_needed,L3,0.5,50.0,wrong_degree
NL W.O.M. qualification,WO Master,NL W.O.M. qualification,,,review_needed,L3,0.5,50.0,wrong_degree
NL W.O.M. (Netherlands),WO Master,,,,review_needed,L3,0.35,35.0,wrong_degree
NL W.O.M. (NL),WO Master,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
NL W.O.M. (1-2 years),WO Master,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Research University Master,WO Master,Research University Master,,,review_needed,L3,0.5,50.0,wrong_degree
Research University Master degree,WO Master,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Research University Master qualification,WO Master,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Research University Master (Netherlands),WO Master,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Research University Master (NL),WO Master,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Research University Master (1-2 years),WO Master,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Dutch Research University Master,WO Master,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Dutch Research University Master degree,WO Master,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Dutch Research University Master qualification,WO Master,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Dutch Research University Master (Netherlands),WO Master,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Dutch Research University Master (NL),WO Master,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Dutch Research University Master (1-2 years),WO Master,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Netherlands Research University Master,WO Master,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Netherlands Research University Master degree,WO Master,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Netherlands Research University Master qualification,WO Master,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Netherlands Research University Master (Netherlands),WO Master,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Netherlands Research University Master (NL),WO Master,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Netherlands Research University Master (1-2 years),WO Master,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
NL Research University Master,WO Master,NL Research University Master,,,review_needed,L3,0.5,50.0,wrong_degree
NL Research University Master degree,WO Master,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
NL Research University Master qualification,WO Master,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
NL Research University Master (Netherlands),WO Master,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
NL Research University Master (NL),WO Master,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
NL Research University Master (1-2 years),WO Master,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Zhuanke Diploma degree,Zhuanke Diploma,Zhuanke Diploma degree,,,review_needed,L3,0.5,50.0,wrong_degree
Zhuanke Diploma qualification,Zhuanke Diploma,Zhuanke Diploma qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Zhuanke Diploma (China),Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Zhuanke Diploma (CN),Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Zhuanke Diploma (2-3 years),Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Zhuanke Diploma,Zhuanke Diploma,Chinese Zhuanke Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Zhuanke Diploma degree,Zhuanke Diploma,Chinese Zhuanke Diploma degree,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Zhuanke Diploma qualification,Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Zhuanke Diploma (China),Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Zhuanke Diploma (CN),Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Zhuanke Diploma (2-3 years),Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
China Zhuanke Diploma,Zhuanke Diploma,China Zhuanke Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
China Zhuanke Diploma degree,Zhuanke Diploma,China Zhuanke Diploma degree,,,review_needed,L3,0.5,50.0,wrong_degree
China Zhuanke Diploma qualification,Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
China Zhuanke Diploma (China),Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
China Zhuanke Diploma (CN),Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
China Zhuanke Diploma (2-3 years),Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
CN Zhuanke Diploma,Zhuanke Diploma,CN Zhuanke Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
CN Zhuanke Diploma degree,Zhuanke Diploma,CN Zhuanke Diploma degree,,,review_needed,L3,0.5,50.0,wrong_degree
CN Zhuanke Diploma qualification,Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
CN Zhuanke Diploma (China),Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
CN Zhuanke Diploma (CN),Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
CN Zhuanke Diploma (2-3 years),Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Zhuanke,Zhuanke Diploma,Zhuanke,,,review_needed,L3,0.5,50.0,wrong_degree
Zhuanke degree,Zhuanke Diploma,Zhuanke degree,,,review_needed,L3,0.5,50.0,wrong_degree
Zhuanke qualification,Zhuanke Diploma,Zhuanke qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Zhuanke (China),Zhuanke Diploma,,,,review_needed,L3,0.35,35.0,wrong_degree
Zhuanke (CN),Zhuanke Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Zhuanke (2-3 years),Zhuanke Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Chinese Zhuanke,Zhuanke Diploma,Chinese Zhuanke,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Zhuanke degree,Zhuanke Diploma,Chinese Zhuanke degree,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Zhuanke qualification,Zhuanke Diploma,Chinese Zhuanke qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Zhuanke (China),Zhuanke Diploma,,,,review_needed,L3,0.35,35.0,wrong_degree
Chinese Zhuanke (CN),Zhuanke Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Chinese Zhuanke (2-3 years),Zhuanke Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
China Zhuanke,Zhuanke Diploma,China Zhuanke,,,review_needed,L3,0.5,50.0,wrong_degree
China Zhuanke degree,Zhuanke Diploma,China Zhuanke degree,,,review_needed,L3,0.5,50.0,wrong_degree
China Zhuanke qualification,Zhuanke Diploma,China Zhuanke qualification,,,review_needed,L3,0.5,50.0,wrong_degree
China Zhuanke (China),Zhuanke Diploma,,,,review_needed,L3,0.35,35.0,wrong_degree
China Zhuanke (CN),Zhuanke Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
China Zhuanke (2-3 years),Zhuanke Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
CN Zhuanke,Zhuanke Diploma,CN Zhuanke,,,review_needed,L3,0.5,50.0,wrong_degree
CN Zhuanke degree,Zhuanke Diploma,CN Zhuanke degree,,,review_needed,L3,0.5,50.0,wrong_degree
CN Zhuanke qualification,Zhuanke Diploma,CN Zhuanke qualification,,,review_needed,L3,0.5,50.0,wrong_degree
CN Zhuanke (China),Zhuanke Diploma,,,,review_needed,L3,0.35,35.0,wrong_degree
CN Zhuanke (CN),Zhuanke Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
CN Zhuanke (2-3 years),Zhuanke Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
College Diploma China,Zhuanke Diploma,College Diploma China,,,review_needed,L3,0.5,50.0,wrong_degree
College Diploma China degree,Zhuanke Diploma,College Diploma China degree,,,review_needed,L3,0.5,50.0,wrong_degree
College Diploma China qualification,Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
College Diploma China (China),Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
College Diploma China (CN),Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
College Diploma China (2-3 years),Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese College Diploma China,Zhuanke Diploma,Chinese College Diploma China,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese College Diploma China degree,Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese College Diploma China qualification,Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese College Diploma China (China),Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese College Diploma China (CN),Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese College Diploma China (2-3 years),Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
China College Diploma China,Zhuanke Diploma,China College Diploma China,,,review_needed,L3,0.5,50.0,wrong_degree
China College Diploma China degree,Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
China College Diploma China qualification,Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
China College Diploma China (China),Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
China College Diploma China (CN),Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
China College Diploma China (2-3 years),Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
CN College Diploma China,Zhuanke Diploma,CN College Diploma China,,,review_needed,L3,0.5,50.0,wrong_degree
CN College Diploma China degree,Zhuanke Diploma,CN College Diploma China degree,,,review_needed,L3,0.5,50.0,wrong_degree
CN College Diploma China qualification,Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
CN College Diploma China (China),Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
CN College Diploma China (CN),Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
CN College Diploma China (2-3 years),Zhuanke Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Bachelor Degree (China),Bachelor Degree,Bachelor of Engineering,,,review_needed,L2,0.7222,72.2,wrong_degree
Bachelor Degree (CN),Bachelor Degree,Bachelor of Engineering,,,review_needed,L2,0.7222,72.2,wrong_degree
Bachelor Degree (4 years),Bachelor Degree,Bachelor of Engineering,,,review_needed,L2,0.7222,72.2,wrong_degree
Chinese Bachelor Degree,Bachelor Degree,Chinese Bachelor Degree,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Bachelor Degree degree,Bachelor Degree,Chinese Bachelor Degree degree,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Bachelor Degree qualification,Bachelor Degree,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Bachelor Degree (China),Bachelor Degree,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Bachelor Degree (CN),Bachelor Degree,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Bachelor Degree (4 years),Bachelor Degree,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Bachelor Degree (Hons),Bachelor Degree,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Bachelor Degree with Honours,Bachelor Degree,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
China Bachelor Degree,Bachelor Degree,China Bachelor Degree,,,review_needed,L3,0.5,50.0,wrong_degree
China Bachelor Degree degree,Bachelor Degree,China Bachelor Degree degree,,,review_needed,L3,0.5,50.0,wrong_degree
China Bachelor Degree qualification,Bachelor Degree,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
China Bachelor Degree (China),Bachelor Degree,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
China Bachelor Degree (CN),Bachelor Degree,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
China Bachelor Degree (4 years),Bachelor Degree,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
China Bachelor Degree (Hons),Bachelor Degree,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
China Bachelor Degree with Honours,Bachelor Degree,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
CN Bachelor Degree,Bachelor Degree,CN Bachelor Degree,,,review_needed,L3,0.5,50.0,wrong_degree
CN Bachelor Degree degree,Bachelor Degree,CN Bachelor Degree degree,,,review_needed,L3,0.5,50.0,wrong_degree
CN Bachelor Degree qualification,Bachelor Degree,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
CN Bachelor Degree (China),Bachelor Degree,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
CN Bachelor Degree (CN),Bachelor Degree,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
CN Bachelor Degree (4 years),Bachelor Degree,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
CN Bachelor Degree (Hons),Bachelor Degree,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
CN Bachelor Degree with Honours,Bachelor Degree,CN Bachelor Degree with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
Xueshi,Bachelor Degree,Xueshi,,,review_needed,L3,0.5,50.0,wrong_degree
Xueshi degree,Bachelor Degree,Xueshi degree,,,review_needed,L3,0.5,50.0,wrong_degree
Xueshi qualification,Bachelor Degree,Xueshi qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Xueshi (China),Bachelor Degree,,,,review_needed,L3,0.35,35.0,wrong_degree
Xueshi (CN),Bachelor Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Xueshi (4 years),Bachelor Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Xueshi (Hons),Bachelor Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Xueshi with Honours,Bachelor Degree,Xueshi with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Xueshi,Bachelor Degree,Chinese Xueshi,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Xueshi degree,Bachelor Degree,Chinese Xueshi degree,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Xueshi qualification,Bachelor Degree,Chinese Xueshi qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Xueshi (China),Bachelor Degree,,,,review_needed,L3,0.35,35.0,wrong_degree
Chinese Xueshi (CN),Bachelor Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Chinese Xueshi (4 years),Bachelor Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Chinese Xueshi (Hons),Bachelor Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Chinese Xueshi with Honours,Bachelor Degree,Chinese Xueshi with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
China Xueshi,Bachelor Degree,China Xueshi,,,review_needed,L3,0.5,50.0,wrong_degree
China Xueshi degree,Bachelor Degree,China Xueshi degree,,,review_needed,L3,0.5,50.0,wrong_degree
China Xueshi qualification,Bachelor Degree,China Xueshi qualification,,,review_needed,L3,0.5,50.0,wrong_degree
China Xueshi (China),Bachelor Degree,,,,review_needed,L3,0.35,35.0,wrong_degree
China Xueshi (CN),Bachelor Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
China Xueshi (4 years),Bachelor Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
China Xueshi (Hons),Bachelor Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
China Xueshi with Honours,Bachelor Degree,China Xueshi with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
CN Xueshi,Bachelor Degree,CN Xueshi,,,review_needed,L3,0.5,50.0,wrong_degree
CN Xueshi degree,Bachelor Degree,CN Xueshi degree,,,review_needed,L3,0.5,50.0,wrong_degree
CN Xueshi qualification,Bachelor Degree,CN Xueshi qualification,,,review_needed,L3,0.5,50.0,wrong_degree
CN Xueshi (China),Bachelor Degree,,,,review_needed,L3,0.35,35.0,wrong_degree
CN Xueshi (CN),Bachelor Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
CN Xueshi (4 years),Bachelor Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
CN Xueshi (Hons),Bachelor Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
CN Xueshi with Honours,Bachelor Degree,CN Xueshi with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Bachelor,Bachelor Degree,Bachelor of Science,,,review_needed,L2,0.7879,78.8,wrong_degree
Chinese Bachelor qualification,Bachelor Degree,Chinese Bachelor qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Bachelor (China),Bachelor Degree,Bachelor of Science,,,review_needed,L2,0.7879,78.8,wrong_degree
Chinese Bachelor (CN),Bachelor Degree,Bachelor of Science,,,review_needed,L2,0.7879,78.8,wrong_degree
Chinese Bachelor (4 years),Bachelor Degree,Bachelor of Science,,,review_needed,L2,0.7879,78.8,wrong_degree
Chinese Bachelor (Hons),Bachelor Degree,Bachelor of Science,,,review_needed,L2,0.7879,78.8,wrong_degree
Chinese Bachelor with Honours,Bachelor Degree,Chinese Bachelor with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Chinese Bachelor,Bachelor Degree,Chinese Chinese Bachelor,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Chinese Bachelor degree,Bachelor Degree,Chinese Chinese Bachelor degree,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Chinese Bachelor qualification,Bachelor Degree,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Chinese Bachelor (China),Bachelor Degree,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Chinese Bachelor (CN),Bachelor Degree,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Chinese Bachelor (4 years),Bachelor Degree,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Chinese Bachelor (Hons),Bachelor Degree,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Chinese Bachelor with Honours,Bachelor Degree,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
China Chinese Bachelor,Bachelor Degree,Bachelor of Science,,,review_needed,L2,0.7179,71.8,wrong_degree
China Chinese Bachelor degree,Bachelor Degree,China Chinese Bachelor degree,,,review_needed,L3,0.5,50.0,wrong_degree
China Chinese Bachelor qualification,Bachelor Degree,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
China Chinese Bachelor (China),Bachelor Degree,Bachelor of Science,,,review_needed,L2,0.7179,71.8,wrong_degree
China Chinese Bachelor (CN),Bachelor Degree,Bachelor of Science,,,review_needed,L2,0.7179,71.8,wrong_degree
China Chinese Bachelor (4 years),Bachelor Degree,Bachelor of Science,,,review_needed,L2,0.7179,71.8,wrong_degree
China Chinese Bachelor (Hons),Bachelor Degree,Bachelor of Science,,,review_needed,L2,0.7179,71.8,wrong_degree
China Chinese Bachelor with Honours,Bachelor Degree,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
CN Chinese Bachelor,Bachelor Degree,Bachelor of Science,,,review_needed,L2,0.7222,72.2,wrong_degree
CN Chinese Bachelor degree,Bachelor Degree,CN Chinese Bachelor degree,,,review_needed,L3,0.5,50.0,wrong_degree
CN Chinese Bachelor qualification,Bachelor Degree,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
CN Chinese Bachelor (China),Bachelor Degree,Bachelor of Science,,,review_needed,L2,0.7222,72.2,wrong_degree
CN Chinese Bachelor (CN),Bachelor Degree,Bachelor of Science,,,review_needed,L2,0.7222,72.2,wrong_degree
CN Chinese Bachelor (4 years),Bachelor Degree,Bachelor of Science,,,review_needed,L2,0.7222,72.2,wrong_degree
CN Chinese Bachelor (Hons),Bachelor Degree,Bachelor of Science,,,review_needed,L2,0.7222,72.2,wrong_degree
CN Chinese Bachelor with Honours,Bachelor Degree,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Master Degree (China),Master Degree,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Master Degree (CN),Master Degree,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Master Degree (2-3 years),Master Degree,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Master Degree,Master Degree,Chinese Master Degree,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Master Degree degree,Master Degree,Chinese Master Degree degree,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Master Degree qualification,Master Degree,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Master Degree (China),Master Degree,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Master Degree (CN),Master Degree,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Chinese Master Degree (2-3 years),Master Degree,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
China Master Degree,Master Degree,China Master Degree,,,review_needed,L3,0.5,50.0,wrong_degree
China Master Degree degree,Master Degree,China Master Degree degree,,,review_needed,L3,0.5,50.0,wrong_degree
China Master Degree qualification,Master Degree,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
China Master Degree (China),Master Degree,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
China Master Degree (CN),Master Degree,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
China Master Degree (2-3 years),Master Degree,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
CN Master Degree,Master Degree,CN Master Degree,,,review_needed,L3,0.5,50.0,wrong_degree
CN Master Degree degree,Master Degree,CN Master Degree degree,,,review_needed,L3,0.5,50.0,wrong_degree
