source_file,raw_input,canonical_degree_options,sample_id_example,note
layer2_fuzzy_training.csv,Bachler of Technology (Mining Engineering),Bachelor of Engineering|Bachelor of Technology,L2-03699,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology (Physics),Bachelor of Engineering|Bachelor of Technology,L2-01841,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology (Production Engineering),Bachelor of Engineering|Bachelor of Technology,L2-03988,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology (Software Engineering),Bachelor of Engineering|Bachelor of Technology,L2-04163,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology (Textile Engineering),Bachelor of Engineering|Bachelor of Technology,L2-03173,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology - Aerospace Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01443,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology - Artificial Intelligence and Machine Learning,Bachelor of Engineering|Bachelor of Technology,L2-01386,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology - Biotechnology Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03507,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology - Business Administration,Bachelor of Engineering|Bachelor of Technology,L2-03770,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology - Chemical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03039,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology - Chemistry,Bachelor of Engineering|Bachelor of Technology,L2-02618,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology - Civil Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01123,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology - Computer Science and Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01719,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology - Cybersecurity,Bachelor of Engineering|Bachelor of Technology,L2-03784,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology - Data Science,Bachelor of Engineering|Bachelor of Technology,L2-02533,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology - Electrical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03954,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology - Electronics and Communication Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01811,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology - Environmental Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02192,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology - Finance,Bachelor of Engineering|Bachelor of Technology,L2-02979,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology - Food Technology,Bachelor of Engineering|Bachelor of Technology,L2-01572,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology - Information Technology,Bachelor of Engineering|Bachelor of Technology,L2-01784,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology - Instrumentation Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02772,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology - Mathematics,Bachelor of Engineering|Bachelor of Technology,L2-03499,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology - Mechanical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03941,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology - Metallurgical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02203,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology - Mining Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03627,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology - Physics,Bachelor of Engineering|Bachelor of Technology,L2-01274,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology - Production Engineering,Bachelor of Engineering|Bachelor of Technology,L2-04040,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology - Software Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03643,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology - Textile Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01483,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology / Aerospace Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02881,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology / Artificial Intelligence and Machine Learning,Bachelor of Engineering|Bachelor of Technology,L2-01970,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology / Biotechnology Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03403,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology / Business Administration,Bachelor of Engineering|Bachelor of Technology,L2-02032,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology / Chemical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01614,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology / Chemistry,Bachelor of Engineering|Bachelor of Technology,L2-02810,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology / Civil Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03798,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology / Computer Science and Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03837,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology / Cybersecurity,Bachelor of Engineering|Bachelor of Technology,L2-01741,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology / Data Science,Bachelor of Engineering|Bachelor of Technology,L2-02918,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology / Electrical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03246,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology / Electronics and Communication Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01440,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology / Environmental Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02735,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology / Finance,Bachelor of Engineering|Bachelor of Technology,L2-02162,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology / Food Technology,Bachelor of Engineering|Bachelor of Technology,L2-02018,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology / Information Technology,Bachelor of Engineering|Bachelor of Technology,L2-03452,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology / Instrumentation Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03461,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology / Mathematics,Bachelor of Engineering|Bachelor of Technology,L2-03212,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology / Mechanical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03662,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology / Metallurgical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03496,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology / Mining Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02540,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology / Physics,Bachelor of Engineering|Bachelor of Technology,L2-03592,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology / Production Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02548,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology / Software Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02352,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology / Textile Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03409,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology in Aerospace Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03207,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology in Artificial Intelligence and Machine Learning,Bachelor of Engineering|Bachelor of Technology,L2-03421,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology in Biotechnology Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02553,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology in Business Administration,Bachelor of Engineering|Bachelor of Technology,L2-02843,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology in Chemical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02219,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology in Chemistry,Bachelor of Engineering|Bachelor of Technology,L2-02195,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology in Civil Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02102,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology in Computer Science and Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03359,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology in Cybersecurity,Bachelor of Engineering|Bachelor of Technology,L2-02900,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology in Data Science,Bachelor of Engineering|Bachelor of Technology,L2-02884,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology in Electrical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-04057,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology in Electronics and Communication Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02954,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology in Environmental Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02949,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology in Finance,Bachelor of Engineering|Bachelor of Technology,L2-01948,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology in Food Technology,Bachelor of Engineering|Bachelor of Technology,L2-01923,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology in Information Technology,Bachelor of Engineering|Bachelor of Technology,L2-02505,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology in Instrumentation Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02159,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology in Mathematics,Bachelor of Engineering|Bachelor of Technology,L2-04211,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology in Mechanical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03717,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology in Metallurgical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02682,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology in Mining Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03230,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology in Physics,Bachelor of Engineering|Bachelor of Technology,L2-02508,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology in Production Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02464,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology in Software Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01588,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bachler of Technology in Textile Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03854,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bachler of Technology, Aerospace Engineering",Bachelor of Engineering|Bachelor of Technology,L2-03141,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bachler of Technology, Artificial Intelligence and Machine Learning",Bachelor of Engineering|Bachelor of Technology,L2-03978,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bachler of Technology, Biotechnology Engineering",Bachelor of Engineering|Bachelor of Technology,L2-04013,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bachler of Technology, Business Administration",Bachelor of Engineering|Bachelor of Technology,L2-01669,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bachler of Technology, Chemical Engineering",Bachelor of Engineering|Bachelor of Technology,L2-02621,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bachler of Technology, Chemistry",Bachelor of Engineering|Bachelor of Technology,L2-03824,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bachler of Technology, Civil Engineering",Bachelor of Engineering|Bachelor of Technology,L2-02607,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bachler of Technology, Computer Science and Engineering",Bachelor of Engineering|Bachelor of Technology,L2-02241,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bachler of Technology, Cybersecurity",Bachelor of Engineering|Bachelor of Technology,L2-02853,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bachler of Technology, Data Science",Bachelor of Engineering|Bachelor of Technology,L2-02794,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bachler of Technology, Electrical Engineering",Bachelor of Engineering|Bachelor of Technology,L2-01869,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bachler of Technology, Electronics and Communication Engineering",Bachelor of Engineering|Bachelor of Technology,L2-03092,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bachler of Technology, Environmental Engineering",Bachelor of Engineering|Bachelor of Technology,L2-03930,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bachler of Technology, Finance",Bachelor of Engineering|Bachelor of Technology,L2-01702,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bachler of Technology, Food Technology",Bachelor of Engineering|Bachelor of Technology,L2-02742,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bachler of Technology, Information Technology",Bachelor of Engineering|Bachelor of Technology,L2-01421,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bachler of Technology, Instrumentation Engineering",Bachelor of Engineering|Bachelor of Technology,L2-03576,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bachler of Technology, Mathematics",Bachelor of Engineering|Bachelor of Technology,L2-03278,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bachler of Technology, Mechanical Engineering",Bachelor of Engineering|Bachelor of Technology,L2-02015,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bachler of Technology, Metallurgical Engineering",Bachelor of Engineering|Bachelor of Technology,L2-03013,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bachler of Technology, Mining Engineering",Bachelor of Engineering|Bachelor of Technology,L2-02890,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bachler of Technology, Physics",Bachelor of Engineering|Bachelor of Technology,L2-02584,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bachler of Technology, Production Engineering",Bachelor of Engineering|Bachelor of Technology,L2-03177,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bachler of Technology, Software Engineering",Bachelor of Engineering|Bachelor of Technology,L2-02887,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"Bachler of Technology, Textile Engineering",Bachelor of Engineering|Bachelor of Technology,L2-02856,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology (Aerospace Engineering),Bachelor of Engineering|Bachelor of Technology,L2-02706,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology (Artificial Intelligence and Machine Learning),Bachelor of Engineering|Bachelor of Technology,L2-03236,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology (Biotechnology Engineering),Bachelor of Engineering|Bachelor of Technology,L2-02669,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology (Business Administration),Bachelor of Engineering|Bachelor of Technology,L2-01404,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology (Chemical Engineering),Bachelor of Engineering|Bachelor of Technology,L2-03089,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology (Chemistry),Bachelor of Engineering|Bachelor of Technology,L2-02225,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology (Civil Engineering),Bachelor of Engineering|Bachelor of Technology,L2-01935,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology (Computer Science and Engineering),Bachelor of Engineering|Bachelor of Technology,L2-01697,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology (Cybersecurity),Bachelor of Engineering|Bachelor of Technology,L2-03398,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology (Data Science),Bachelor of Engineering|Bachelor of Technology,L2-01978,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology (Electrical Engineering),Bachelor of Engineering|Bachelor of Technology,L2-02835,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology (Electronics and Communication Engineering),Bachelor of Engineering|Bachelor of Technology,L2-01889,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology (Environmental Engineering),Bachelor of Engineering|Bachelor of Technology,L2-03844,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology (Finance),Bachelor of Engineering|Bachelor of Technology,L2-02133,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology (Food Technology),Bachelor of Engineering|Bachelor of Technology,L2-03350,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology (Information Technology),Bachelor of Engineering|Bachelor of Technology,L2-04172,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology (Instrumentation Engineering),Bachelor of Engineering|Bachelor of Technology,L2-03250,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology (Mathematics),Bachelor of Engineering|Bachelor of Technology,L2-01317,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology (Mechanical Engineering),Bachelor of Engineering|Bachelor of Technology,L2-03862,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology (Metallurgical Engineering),Bachelor of Engineering|Bachelor of Technology,L2-01515,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology (Mining Engineering),Bachelor of Engineering|Bachelor of Technology,L2-03700,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology (Physics),Bachelor of Engineering|Bachelor of Technology,L2-01842,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology (Production Engineering),Bachelor of Engineering|Bachelor of Technology,L2-03989,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology (Software Engineering),Bachelor of Engineering|Bachelor of Technology,L2-04164,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology (Textile Engineering),Bachelor of Engineering|Bachelor of Technology,L2-03174,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology - Aerospace Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01444,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology - Artificial Intelligence and Machine Learning,Bachelor of Engineering|Bachelor of Technology,L2-01387,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology - Biotechnology Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03508,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology - Business Administration,Bachelor of Engineering|Bachelor of Technology,L2-03771,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology - Chemical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03040,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology - Chemistry,Bachelor of Engineering|Bachelor of Technology,L2-02619,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology - Civil Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01124,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology - Computer Science and Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01720,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology - Cybersecurity,Bachelor of Engineering|Bachelor of Technology,L2-03785,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology - Data Science,Bachelor of Engineering|Bachelor of Technology,L2-02534,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology - Electrical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03955,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology - Electronics and Communication Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01812,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology - Environmental Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02193,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology - Finance,Bachelor of Engineering|Bachelor of Technology,L2-02980,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology - Food Technology,Bachelor of Engineering|Bachelor of Technology,L2-01573,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology - Information Technology,Bachelor of Engineering|Bachelor of Technology,L2-01785,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology - Instrumentation Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02773,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology - Mathematics,Bachelor of Engineering|Bachelor of Technology,L2-03500,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology - Mechanical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03942,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology - Metallurgical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02204,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology - Mining Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03628,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology - Physics,Bachelor of Engineering|Bachelor of Technology,L2-01275,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology - Production Engineering,Bachelor of Engineering|Bachelor of Technology,L2-04041,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology - Software Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03644,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology - Textile Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01484,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology / Aerospace Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02882,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology / Artificial Intelligence and Machine Learning,Bachelor of Engineering|Bachelor of Technology,L2-01971,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology / Biotechnology Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03404,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology / Business Administration,Bachelor of Engineering|Bachelor of Technology,L2-02033,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology / Chemical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01615,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology / Chemistry,Bachelor of Engineering|Bachelor of Technology,L2-02811,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology / Civil Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03799,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology / Computer Science and Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03838,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology / Cybersecurity,Bachelor of Engineering|Bachelor of Technology,L2-01742,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology / Data Science,Bachelor of Engineering|Bachelor of Technology,L2-02919,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology / Electrical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03247,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology / Electronics and Communication Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01441,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology / Environmental Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02736,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology / Finance,Bachelor of Engineering|Bachelor of Technology,L2-02163,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology / Food Technology,Bachelor of Engineering|Bachelor of Technology,L2-02019,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,Bcaheler of Technology / Information Technology,Bachelor of Engineering|Bachelor of Technology,L2-03453,Exclude from F1 scoring until the business rule is decided.
