expected_label,predicted_label,count,is_correct
Master of Engineering||__NONE__,German MEng||__NONE__,1,False
Master of Engineering||__NONE__,Germany M E N G||__NONE__,1,False
Master of Engineering||__NONE__,Germany MEng||__NONE__,1,False
Master of Engineering||__NONE__,IN M E N G||__NONE__,1,False
Master of Engineering||__NONE__,IN M Eng||__NONE__,1,False
Master of Engineering||__NONE__,IN M E||__NONE__,1,False
Master of Engineering||__NONE__,IN MEHONS||__NONE__,1,False
Master of Engineering||__NONE__,IN MENGHONS||__NONE__,1,False
Master of Engineering||__NONE__,IN ME||__NONE__,1,False
Master of Engineering||__NONE__,India M E N G||__NONE__,1,False
Master of Engineering||__NONE__,India M Eng||__NONE__,1,False
Master of Engineering||__NONE__,India M E||__NONE__,1,False
Master of Engineering||__NONE__,India MEHONS||__NONE__,1,False
Master of Engineering||__NONE__,India MENGHONS||__NONE__,1,False
Master of Engineering||__NONE__,India MEng||__NONE__,1,False
Master of Engineering||__NONE__,India ME||__NONE__,1,False
Master of Engineering||__NONE__,Indian M E N G||__NONE__,1,False
Master of Engineering||__NONE__,Indian M Eng||__NONE__,1,False
Master of Engineering||__NONE__,Indian M E||__NONE__,1,False
Master of Engineering||__NONE__,Indian MEHONS||__NONE__,1,False
Master of Engineering||__NONE__,Indian MENGHONS||__NONE__,1,False
Master of Engineering||__NONE__,Indian MEng||__NONE__,1,False
Master of Engineering||__NONE__,Indian ME||__NONE__,1,False
Master of Engineering||__NONE__,M Eng||__NONE__,1,False
Master of Engineering||__NONE__,MEHONS||__NONE__,1,False
Master of Engineering||__NONE__,UK M E N G||__NONE__,1,False
Master of Engineering||__NONE__,UK MENGHONS||__NONE__,1,False
Master of Engineering||__NONE__,UK MEng Hons||__NONE__,1,False
Master of Engineering||__NONE__,UK MEng||__NONE__,1,False
Master of Engineering||__NONE__,US M E N G||__NONE__,1,False
Master of Engineering||__NONE__,US M E||__NONE__,1,False
Master of Engineering||__NONE__,US MEng||__NONE__,1,False
Master of Engineering||__NONE__,US ME||__NONE__,1,False
Master of Engineering||__NONE__,United Kingdom M E N G||__NONE__,1,False
Master of Engineering||__NONE__,United Kingdom MENGHONS||__NONE__,1,False
Master of Engineering||__NONE__,United Kingdom MEng Hons||__NONE__,1,False
Master of Engineering||__NONE__,United Kingdom MEng||__NONE__,1,False
Master of Engineering||__NONE__,United States M E N G||__NONE__,1,False
Master of Engineering||__NONE__,United States M E||__NONE__,1,False
Master of Engineering||__NONE__,United States MEng||__NONE__,1,False
Master of Engineering||__NONE__,United States ME||__NONE__,1,False
Master of Fine Arts||__NONE__,M F A||__NONE__,1,False
Master of Fine Arts||__NONE__,MFA||__NONE__,1,False
Master of Fine Arts||__NONE__,US M F A||__NONE__,1,False
Master of Fine Arts||__NONE__,US MFA||__NONE__,1,False
Master of Fine Arts||__NONE__,US Master of Fine Arts||__NONE__,1,False
Master of Fine Arts||__NONE__,United States M F A||__NONE__,1,False
Master of Fine Arts||__NONE__,United States MFA||__NONE__,1,False
Master of Fine Arts||__NONE__,ited States Master of Fine Arts||__NONE__,1,False
Master of Laws||__NONE__,L L M||__NONE__,1,False
Master of Laws||__NONE__,LLM||__NONE__,1,False
Master of Laws||__NONE__,UK L L M||__NONE__,1,False
Master of Laws||__NONE__,UK LLM||__NONE__,1,False
Master of Laws||__NONE__,United Kingdom L L M||__NONE__,1,False
Master of Laws||__NONE__,United Kingdom LLM||__NONE__,1,False
Master of Laws||__NONE__,United Kingdom Master of Laws||__NONE__,1,False
Master of Philosophy||__NONE__,M P H I L||__NONE__,1,False
Master of Philosophy||__NONE__,MPhil||__NONE__,1,False
Master of Philosophy||__NONE__,UK M P H I L||__NONE__,1,False
Master of Philosophy||__NONE__,UK MPhil||__NONE__,1,False
Master of Philosophy||__NONE__,United Kingdom M P H I L||__NONE__,1,False
Master of Philosophy||__NONE__,United Kingdom MPhil||__NONE__,1,False
Master of Philosophy||__NONE__,ed Kingdom Master of Philosophy||__NONE__,1,False
Master of Public Administration||__NONE__,M P A||__NONE__,1,False
Master of Public Administration||__NONE__,MPA||__NONE__,1,False
Master of Public Administration||__NONE__,US M P A||__NONE__,1,False
Master of Public Administration||__NONE__,US MPA||__NONE__,1,False
Master of Public Administration||__NONE__,United States M P A||__NONE__,1,False
Master of Public Administration||__NONE__,United States MPA||__NONE__,1,False
Master of Public Health||__NONE__,M P H||__NONE__,1,False
Master of Public Health||__NONE__,MPH||__NONE__,1,False
Master of Public Health||__NONE__,States Master of Public Health||__NONE__,1,False
Master of Public Health||__NONE__,US M P H||__NONE__,1,False
Master of Public Health||__NONE__,US MPH||__NONE__,1,False
Master of Public Health||__NONE__,US Master of Public Health||__NONE__,1,False
Master of Public Health||__NONE__,United States M P H||__NONE__,1,False
Master of Public Health||__NONE__,United States MPH||__NONE__,1,False
Master of Research||__NONE__,M R E S||__NONE__,1,False
Master of Research||__NONE__,MRes||__NONE__,1,False
Master of Research||__NONE__,UK M R E S||__NONE__,1,False
Master of Research||__NONE__,UK MRes||__NONE__,1,False
Master of Research||__NONE__,UK Master of Research||__NONE__,1,False
Master of Research||__NONE__,United Kingdom M R E S||__NONE__,1,False
Master of Research||__NONE__,United Kingdom MRes||__NONE__,1,False
Master of Research||__NONE__,ited Kingdom Master of Research||__NONE__,1,False
Master of Science||__NONE__,IN M S C||__NONE__,1,False
Master of Science||__NONE__,IN M Sc||__NONE__,1,False
Master of Science||__NONE__,IN M S||__NONE__,1,False
Master of Science||__NONE__,IN M. Sc Hons||__NONE__,1,False
Master of Science||__NONE__,IN M.S. Hons||__NONE__,1,False
Master of Science||__NONE__,IN MSCHONS||__NONE__,1,False
Master of Science||__NONE__,IN MSC||__NONE__,1,False
Master of Science||__NONE__,IN MSHONS||__NONE__,1,False
Master of Science||__NONE__,IN ms||__NONE__,1,False
Master of Science||__NONE__,India M S C||__NONE__,1,False
Master of Science||__NONE__,India M Sc||__NONE__,1,False
Master of Science||__NONE__,India M S||__NONE__,1,False
Master of Science||__NONE__,India M. Sc Hons||__NONE__,1,False
Master of Science||__NONE__,India M.S. Hons||__NONE__,1,False
Master of Science||__NONE__,India MSCHONS||__NONE__,1,False
Master of Science||__NONE__,India MSC||__NONE__,1,False
Master of Science||__NONE__,India MSHONS||__NONE__,1,False
Master of Science||__NONE__,India ms||__NONE__,1,False
Master of Science||__NONE__,Indian M S C||__NONE__,1,False
Master of Science||__NONE__,Indian M Sc||__NONE__,1,False
Master of Science||__NONE__,Indian M S||__NONE__,1,False
Master of Science||__NONE__,Indian M. Sc Hons||__NONE__,1,False
Master of Science||__NONE__,Indian M.S. Hons||__NONE__,1,False
Master of Science||__NONE__,Indian MSCHONS||__NONE__,1,False
Master of Science||__NONE__,Indian MSC||__NONE__,1,False
Master of Science||__NONE__,Indian MSHONS||__NONE__,1,False
Master of Science||__NONE__,Indian ms||__NONE__,1,False
Master of Science||__NONE__,M. Sc Hons||__NONE__,1,False
Master of Science||__NONE__,M.S. Hons||__NONE__,1,False
Master of Science||__NONE__,MSCHONS||__NONE__,1,False
Master of Science||__NONE__,MSHONS||__NONE__,1,False
Master of Science||__NONE__,S C M||__NONE__,1,False
Master of Science||__NONE__,S M||__NONE__,1,False
Master of Science||__NONE__,ScM||__NONE__,1,False
Master of Science||__NONE__,UK M S C||__NONE__,1,False
Master of Science||__NONE__,UK M Sc||__NONE__,1,False
Master of Science||__NONE__,UK MSc||__NONE__,1,False
Master of Science||__NONE__,US M S||__NONE__,1,False
Master of Science||__NONE__,US MS||__NONE__,1,False
Master of Science||__NONE__,US S C M||__NONE__,1,False
Master of Science||__NONE__,US S M||__NONE__,1,False
Master of Science||__NONE__,US SM||__NONE__,1,False
Master of Science||__NONE__,US ScM||__NONE__,1,False
Master of Science||__NONE__,United Kingdom M S C||__NONE__,1,False
Master of Science||__NONE__,United Kingdom M Sc||__NONE__,1,False
Master of Science||__NONE__,United Kingdom MSc||__NONE__,1,False
Master of Science||__NONE__,United States M S||__NONE__,1,False
Master of Science||__NONE__,United States MS||__NONE__,1,False
Master of Science||__NONE__,United States S C M||__NONE__,1,False
Master of Science||__NONE__,United States S M||__NONE__,1,False
Master of Science||__NONE__,United States SM||__NONE__,1,False
Master of Science||__NONE__,United States ScM||__NONE__,1,False
Master of Social Work||__NONE__,M S W||__NONE__,1,False
Master of Social Work||__NONE__,MSW||__NONE__,1,False
Master of Social Work||__NONE__,US M S W||__NONE__,1,False
Master of Social Work||__NONE__,US MSW||__NONE__,1,False
Master of Social Work||__NONE__,US Master of Social Work||__NONE__,1,False
Master of Social Work||__NONE__,United States M S W||__NONE__,1,False
Master of Social Work||__NONE__,United States MSW||__NONE__,1,False
Master of Social Work||__NONE__,ed States Master of Social Work||__NONE__,1,False
Master of Technology||__NONE__,IN M T E C H||__NONE__,1,False
Master of Technology||__NONE__,IN M.Tech Hons||__NONE__,1,False
Master of Technology||__NONE__,IN MASTERENGG||__NONE__,1,False
Master of Technology||__NONE__,IN MTECHHONS||__NONE__,1,False
Master of Technology||__NONE__,IN MTECH||__NONE__,1,False
Master of Technology||__NONE__,IN Master Bacheler||__NONE__,1,False
Master of Technology||__NONE__,IN Master Bachellor||__NONE__,1,False
Master of Technology||__NONE__,India M T E C H||__NONE__,1,False
Master of Technology||__NONE__,India M Tech||__NONE__,1,False
Master of Technology||__NONE__,India M.Tech Hons||__NONE__,1,False
Master of Technology||__NONE__,India MASTERENGG||__NONE__,1,False
Master of Technology||__NONE__,India MTECHHONS||__NONE__,1,False
Master of Technology||__NONE__,India MTECH||__NONE__,1,False
Master of Technology||__NONE__,India Master Bacheler||__NONE__,1,False
Master of Technology||__NONE__,India Master Bachellor||__NONE__,1,False
Master of Technology||__NONE__,India Master Engg||__NONE__,1,False
Master of Technology||__NONE__,Indian M T E C H||__NONE__,1,False
Master of Technology||__NONE__,Indian M Tech||__NONE__,1,False
Master of Technology||__NONE__,Indian M.Tech Hons||__NONE__,1,False
Master of Technology||__NONE__,Indian MASTERENGG||__NONE__,1,False
Master of Technology||__NONE__,Indian MTECHHONS||__NONE__,1,False
Master of Technology||__NONE__,Indian MTECH||__NONE__,1,False
Master of Technology||__NONE__,Indian Master Bacheler||__NONE__,1,False
Master of Technology||__NONE__,Indian Master Bachellor||__NONE__,1,False
Master of Technology||__NONE__,Indian Master Engg||__NONE__,1,False
Master of Technology||__NONE__,M T E C H||__NONE__,1,False
Master of Technology||__NONE__,M.Tech Hons||__NONE__,1,False
Master of Technology||__NONE__,MASTERENGG||__NONE__,1,False
Master of Technology||__NONE__,MTECHHONS||__NONE__,1,False
Master of Technology||__NONE__,MTECH||__NONE__,1,False
Master of Technology||__NONE__,Master Bacheler||__NONE__,1,False
Master of Technology||__NONE__,Master Bachellor||__NONE__,1,False
Master's Degree||__NONE__,JP Japanese Master||__NONE__,1,False
Master's Degree||__NONE__,JP Shushi||__NONE__,1,False
Master's Degree||__NONE__,Japan Japanese Master||__NONE__,1,False
Master's Degree||__NONE__,Japan Shushi||__NONE__,1,False
Master's Degree||__NONE__,Japanese Japanese Master||__NONE__,1,False
Master's Degree||__NONE__,Japanese Master||__NONE__,1,False
Master's Degree||__NONE__,Japanese Shushi||__NONE__,1,False
Master's Degree||__NONE__,Shushi||__NONE__,1,False
Master||__NONE__,FR French Master||__NONE__,1,False
Master||__NONE__,FR Master||__NONE__,1,False
Master||__NONE__,France French Master||__NONE__,1,False
Master||__NONE__,France Master||__NONE__,1,False
Master||__NONE__,French French Master||__NONE__,1,False
Master||__NONE__,French Master||__NONE__,1,False
Mestrado||__NONE__,BR Brazilian Masters||__NONE__,1,False
Mestrado||__NONE__,BR M S C||__NONE__,1,False
Mestrado||__NONE__,BR M Sc||__NONE__,1,False
Mestrado||__NONE__,BR MSc||__NONE__,1,False
Mestrado||__NONE__,BR Mestrado||__NONE__,1,False
Mestrado||__NONE__,Brazil Brazilian Masters||__NONE__,1,False
Mestrado||__NONE__,Brazil M S C||__NONE__,1,False
Mestrado||__NONE__,Brazil M Sc||__NONE__,1,False
Mestrado||__NONE__,Brazil MSc||__NONE__,1,False
Mestrado||__NONE__,Brazil Mestrado||__NONE__,1,False
Mestrado||__NONE__,Brazilian Brazilian Masters||__NONE__,1,False
Mestrado||__NONE__,Brazilian M S C||__NONE__,1,False
Mestrado||__NONE__,Brazilian M Sc||__NONE__,1,False
Mestrado||__NONE__,Brazilian MSc||__NONE__,1,False
Mestrado||__NONE__,Brazilian Masters||__NONE__,1,False
Mestrado||__NONE__,Brazilian Mestrado||__NONE__,1,False
Post Graduate Diploma||__NONE__,IN P G D B A||__NONE__,1,False
Post Graduate Diploma||__NONE__,IN P G D B M||__NONE__,1,False
Post Graduate Diploma||__NONE__,IN P G D I P||__NONE__,1,False
Post Graduate Diploma||__NONE__,IN P G D||__NONE__,1,False
Post Graduate Diploma||__NONE__,IN PGD Hons||__NONE__,1,False
Post Graduate Diploma||__NONE__,IN PGDBAHONS||__NONE__,1,False
Post Graduate Diploma||__NONE__,IN PGDBMHONS||__NONE__,1,False
Post Graduate Diploma||__NONE__,IN PGDHONS||__NONE__,1,False
Post Graduate Diploma||__NONE__,IN PGDIPHONS||__NONE__,1,False
Post Graduate Diploma||__NONE__,IN PGD||__NONE__,1,False
Post Graduate Diploma||__NONE__,India P G D B A||__NONE__,1,False
Post Graduate Diploma||__NONE__,India P G D B M||__NONE__,1,False
Post Graduate Diploma||__NONE__,India P G D I P||__NONE__,1,False
Post Graduate Diploma||__NONE__,India P G D||__NONE__,1,False
Post Graduate Diploma||__NONE__,India P.G.D.I.P.||__NONE__,1,False
Post Graduate Diploma||__NONE__,India PG DIP||__NONE__,1,False
Post Graduate Diploma||__NONE__,India PG Diploma Hons||__NONE__,1,False
Post Graduate Diploma||__NONE__,India PG Diploma||__NONE__,1,False
Post Graduate Diploma||__NONE__,India PGD Hons||__NONE__,1,False
Post Graduate Diploma||__NONE__,India PGDBAHONS||__NONE__,1,False
Post Graduate Diploma||__NONE__,India PGDBMHONS||__NONE__,1,False
Post Graduate Diploma||__NONE__,India PGDBM||__NONE__,1,False
Post Graduate Diploma||__NONE__,India PGDHONS||__NONE__,1,False
Post Graduate Diploma||__NONE__,India PGDIPHONS||__NONE__,1,False
Post Graduate Diploma||__NONE__,India PGD||__NONE__,1,False
Post Graduate Diploma||__NONE__,India pgdba||__NONE__,1,False
Post Graduate Diploma||__NONE__,Indian P G D B A||__NONE__,1,False
Post Graduate Diploma||__NONE__,Indian P G D B M||__NONE__,1,False
Post Graduate Diploma||__NONE__,Indian P G D I P||__NONE__,1,False
Post Graduate Diploma||__NONE__,Indian P G D||__NONE__,1,False
Post Graduate Diploma||__NONE__,Indian P.G.D.I.P.||__NONE__,1,False
Post Graduate Diploma||__NONE__,Indian PG DIP||__NONE__,1,False
Post Graduate Diploma||__NONE__,Indian PG Diploma Hons||__NONE__,1,False
Post Graduate Diploma||__NONE__,Indian PG Diploma||__NONE__,1,False
Post Graduate Diploma||__NONE__,Indian PGD Hons||__NONE__,1,False
Post Graduate Diploma||__NONE__,Indian PGDBAHONS||__NONE__,1,False
Post Graduate Diploma||__NONE__,Indian PGDBMHONS||__NONE__,1,False
Post Graduate Diploma||__NONE__,Indian PGDBM||__NONE__,1,False
Post Graduate Diploma||__NONE__,Indian PGDHONS||__NONE__,1,False
Post Graduate Diploma||__NONE__,Indian PGDIPHONS||__NONE__,1,False
Post Graduate Diploma||__NONE__,Indian PGD||__NONE__,1,False
Post Graduate Diploma||__NONE__,Indian pgdba||__NONE__,1,False
Post Graduate Diploma||__NONE__,P G D B A||__NONE__,1,False
Post Graduate Diploma||__NONE__,P G D B M||__NONE__,1,False
Post Graduate Diploma||__NONE__,P G D||__NONE__,1,False
Post Graduate Diploma||__NONE__,PGD Hons||__NONE__,1,False
Post Graduate Diploma||__NONE__,PGDBAHONS||__NONE__,1,False
Post Graduate Diploma||__NONE__,PGDBMHONS||__NONE__,1,False
Post Graduate Diploma||__NONE__,PGDHONS||__NONE__,1,False
Post Graduate Diploma||__NONE__,PGDIPHONS||__NONE__,1,False
Post Graduate Diploma||__NONE__,PGD||__NONE__,1,False
Postgraduate Certificate||__NONE__,PG Cert||__NONE__,1,False
Postgraduate Certificate||__NONE__,PGCert||__NONE__,1,False
Postgraduate Certificate||__NONE__,UK PG Cert||__NONE__,1,False
Postgraduate Certificate||__NONE__,UK PGCert||__NONE__,1,False
Postgraduate Certificate||__NONE__,UK Postgraduate Certificate||__NONE__,1,False
Postgraduate Certificate||__NONE__,United Kingdom PG Cert||__NONE__,1,False
Postgraduate Certificate||__NONE__,United Kingdom PGCert||__NONE__,1,False
Postgraduate Certificate||__NONE__,ingdom Postgraduate Certificate||__NONE__,1,False
Postgraduate Diploma||__NONE__,UK P G D I P||__NONE__,1,False
Postgraduate Diploma||__NONE__,United Kingdom P G D I P||__NONE__,1,False
Postgraduate Diploma||__NONE__,United Kingdom PG Dip||__NONE__,1,False
Postgraduate Diploma||__NONE__,United Kingdom PGDip||__NONE__,1,False
Postgraduate Diploma||__NONE__,ed Kingdom Postgraduate Diploma||__NONE__,1,False
Short Cycle Qualification||__NONE__,Area Short Cycle Qualification||__NONE__,1,False
Short Cycle Qualification||__NONE__,Bologna Bologna Short Cycle||__NONE__,1,False
Short Cycle Qualification||__NONE__,Bologna S C Q F||__NONE__,1,False
Short Cycle Qualification||__NONE__,Bologna SCQF||__NONE__,1,False
Short Cycle Qualification||__NONE__,Bologna Short Cycle||__NONE__,1,False
Short Cycle Qualification||__NONE__,EU Bologna Short Cycle||__NONE__,1,False
Short Cycle Qualification||__NONE__,EU S C Q F||__NONE__,1,False
Short Cycle Qualification||__NONE__,EU SCQF||__NONE__,1,False
Short Cycle Qualification||__NONE__,EU Short Cycle Qualification||__NONE__,1,False
Short Cycle Qualification||__NONE__,S C Q F||__NONE__,1,False
Short Cycle Qualification||__NONE__,SCQF||__NONE__,1,False
Short Cycle Qualification||__NONE__,cation Area Bologna Short Cycle||__NONE__,1,False
Short Cycle Qualification||__NONE__,logna Short Cycle Qualification||__NONE__,1,False
Short Cycle Qualification||__NONE__,n Higher Education Area S C Q F||__NONE__,1,False
Short Cycle Qualification||__NONE__,pean Higher Education Area SCQF||__NONE__,1,False
Staatsexamen||__NONE__,DE S T E X||__NONE__,1,False
Staatsexamen||__NONE__,DE StEx||__NONE__,1,False
Staatsexamen||__NONE__,DE Staatsexamen||__NONE__,1,False
Staatsexamen||__NONE__,DE State Examination||__NONE__,1,False
Staatsexamen||__NONE__,German S T E X||__NONE__,1,False
Staatsexamen||__NONE__,German StEx||__NONE__,1,False
Staatsexamen||__NONE__,German Staatsexamen||__NONE__,1,False
Staatsexamen||__NONE__,German State Examination||__NONE__,1,False
Staatsexamen||__NONE__,Germany S T E X||__NONE__,1,False
Staatsexamen||__NONE__,Germany StEx||__NONE__,1,False
Staatsexamen||__NONE__,Germany Staatsexamen||__NONE__,1,False
Staatsexamen||__NONE__,Germany State Examination||__NONE__,1,False
Staatsexamen||__NONE__,S T E X||__NONE__,1,False
Staatsexamen||__NONE__,StEx||__NONE__,1,False
Staatsexamen||__NONE__,State Examination||__NONE__,1,False
Tecnologo||__NONE__,BR Tecnologo||__NONE__,1,False
Tecnologo||__NONE__,Brazil Tecnologo||__NONE__,1,False
Tecnologo||__NONE__,Brazilian Tecnologo||__NONE__,1,False
Titulo de Grado||__NONE__,ES G R A D O||__NONE__,1,False
Titulo de Grado||__NONE__,ES Grado||__NONE__,1,False
Titulo de Grado||__NONE__,ES Titulo de Grado||__NONE__,1,False
Titulo de Grado||__NONE__,G R A D O||__NONE__,1,False
Titulo de Grado||__NONE__,Grado||__NONE__,1,False
Titulo de Grado||__NONE__,Spain G R A D O||__NONE__,1,False
Titulo de Grado||__NONE__,Spain Grado||__NONE__,1,False
Titulo de Grado||__NONE__,Spain Titulo de Grado||__NONE__,1,False
Titulo de Grado||__NONE__,Spanish G R A D O||__NONE__,1,False
Titulo de Grado||__NONE__,Spanish Grado||__NONE__,1,False
Titulo de Grado||__NONE__,Spanish Titulo de Grado||__NONE__,1,False
WO Bachelor||__NONE__,Bachelor of Commerce||__NONE__,1,False
WO Bachelor||__NONE__,Bachelor of Engineering||__NONE__,1,False
WO Bachelor||__NONE__,Dutch W O B||__NONE__,1,False
WO Bachelor||__NONE__,Dutch W.O.B.||__NONE__,1,False
WO Bachelor||__NONE__,Dutch WO Bachelor||__NONE__,1,False
WO Bachelor||__NONE__,Dutch WO B||__NONE__,1,False
WO Bachelor||__NONE__,Dutch WOBACHELOR||__NONE__,1,False
WO Bachelor||__NONE__,NL Research University Bachelor||__NONE__,1,False
WO Bachelor||__NONE__,NL W O B||__NONE__,1,False
WO Bachelor||__NONE__,NL W.O.B.||__NONE__,1,False
WO Bachelor||__NONE__,NL WO B||__NONE__,1,False
WO Bachelor||__NONE__,NL WOBACHELOR||__NONE__,1,False
WO Bachelor||__NONE__,Netherlands W O B||__NONE__,1,False
WO Bachelor||__NONE__,Netherlands W.O.B.||__NONE__,1,False
WO Bachelor||__NONE__,Netherlands WO Bachelor||__NONE__,1,False
WO Bachelor||__NONE__,Netherlands WO B||__NONE__,1,False
WO Bachelor||__NONE__,Netherlands WOBACHELOR||__NONE__,1,False
WO Bachelor||__NONE__,Research University Bachelor||__NONE__,1,False
WO Bachelor||__NONE__,W O B||__NONE__,1,False
WO Bachelor||__NONE__,W.O.B.||__NONE__,1,False
WO Bachelor||__NONE__,WO B||__NONE__,1,False
WO Bachelor||__NONE__,WOBACHELOR||__NONE__,1,False
WO Bachelor||__NONE__,ch Research University Bachelor||__NONE__,1,False
WO Bachelor||__NONE__,ds Research University Bachelor||__NONE__,1,False
WO Master||__NONE__,Dutch W O M||__NONE__,1,False
WO Master||__NONE__,Dutch W.O.M.||__NONE__,1,False
WO Master||__NONE__,Dutch WO Master||__NONE__,1,False
WO Master||__NONE__,Dutch WO M||__NONE__,1,False
WO Master||__NONE__,Dutch WOMASTER||__NONE__,1,False
WO Master||__NONE__,Master of Commerce||__NONE__,1,False
WO Master||__NONE__,NL Research University Master||__NONE__,1,False
WO Master||__NONE__,NL W O M||__NONE__,1,False
WO Master||__NONE__,NL W.O.M.||__NONE__,1,False
WO Master||__NONE__,NL WO Master||__NONE__,1,False
WO Master||__NONE__,NL WO M||__NONE__,1,False
WO Master||__NONE__,NL WOMASTER||__NONE__,1,False
WO Master||__NONE__,Netherlands W O M||__NONE__,1,False
WO Master||__NONE__,Netherlands W.O.M.||__NONE__,1,False
WO Master||__NONE__,Netherlands WO Master||__NONE__,1,False
WO Master||__NONE__,Netherlands WO M||__NONE__,1,False
WO Master||__NONE__,Netherlands WOMASTER||__NONE__,1,False
WO Master||__NONE__,Research University Master||__NONE__,1,False
WO Master||__NONE__,W O M||__NONE__,1,False
WO Master||__NONE__,W.O.M.||__NONE__,1,False
WO Master||__NONE__,WO M||__NONE__,1,False
WO Master||__NONE__,WOMASTER||__NONE__,1,False
WO Master||__NONE__,ands Research University Master||__NONE__,1,False
WO Master||__NONE__,utch Research University Master||__NONE__,1,False
Zhuanke Diploma||__NONE__,CN College Diploma China||__NONE__,1,False
Zhuanke Diploma||__NONE__,CN Zhuanke Diploma||__NONE__,1,False
Zhuanke Diploma||__NONE__,CN Zhuanke||__NONE__,1,False
Zhuanke Diploma||__NONE__,China College Diploma China||__NONE__,1,False
Zhuanke Diploma||__NONE__,China Zhuanke Diploma||__NONE__,1,False
Zhuanke Diploma||__NONE__,China Zhuanke||__NONE__,1,False
Zhuanke Diploma||__NONE__,Chinese College Diploma China||__NONE__,1,False
Zhuanke Diploma||__NONE__,Chinese Zhuanke Diploma||__NONE__,1,False
Zhuanke Diploma||__NONE__,Chinese Zhuanke||__NONE__,1,False
Zhuanke Diploma||__NONE__,College Diploma China||__NONE__,1,False
Zhuanke Diploma||__NONE__,Zhuanke||__NONE__,1,False
Bachelor of Engineering||__NONE__,Bachelor of Engineering||__NONE__,493,True
Bachelor of Technology||__NONE__,Bachelor of Technology||__NONE__,449,True
Post Graduate Diploma||__NONE__,Post Graduate Diploma||__NONE__,356,True
12th Standard||__NONE__,12th Standard||__NONE__,278,True
Bachelor of Commerce||__NONE__,Bachelor of Commerce||__NONE__,251,True
Bachelor of Science||__NONE__,Bachelor of Science||__NONE__,243,True
10th Standard||__NONE__,10th Standard||__NONE__,228,True
Bachelor of Arts||__NONE__,Bachelor of Arts||__NONE__,221,True
Master of Engineering||__NONE__,Master of Engineering||__NONE__,213,True
Doctor of Philosophy||__NONE__,Doctor of Philosophy||__NONE__,204,True
Diploma in Engineering||__NONE__,Diploma in Engineering||__NONE__,177,True
Bachelor of Business Administration||__NONE__,Bachelor of Business Administration||__NONE__,176,True
Master of Science||__NONE__,Master of Science||__NONE__,170,True
Bachelor of Computer Applications||__NONE__,Bachelor of Computer Applications||__NONE__,150,True
Master of Business Administration||__NONE__,Master of Business Administration||__NONE__,148,True
Master of Technology||__NONE__,Master of Technology||__NONE__,148,True
Master of Commerce||__NONE__,Master of Commerce||__NONE__,136,True
Master of Arts||__NONE__,Master of Arts||__NONE__,125,True
Master of Computer Applications||__NONE__,Master of Computer Applications||__NONE__,120,True
Diplom||__NONE__,Diplom||__NONE__,5,True
Brevet de Technicien Superieur||__NONE__,Brevet de Technicien Superieur||__NONE__,4,True
Laurea Magistrale a Ciclo Unico||__NONE__,Laurea Magistrale a Ciclo Unico||__NONE__,4,True
Associate of Applied Science||__NONE__,Associate of Applied Science||__NONE__,1,True
Associate of Arts||__NONE__,Associate of Arts||__NONE__,1,True
Bacharelado||__NONE__,Bacharelado||__NONE__,1,True
Bachelor of Social Work||__NONE__,Bachelor of Social Work||__NONE__,1,True
Doctor of Medicine||__NONE__,Doctor of Medicine||__NONE__,1,True
Doctor of Nursing Practice||__NONE__,Doctor of Nursing Practice||__NONE__,1,True
Doctor of Pharmacy||__NONE__,Doctor of Pharmacy||__NONE__,1,True
Doctor of Psychology||__NONE__,Doctor of Psychology||__NONE__,1,True
Doctorado||__NONE__,Doctorado||__NONE__,1,True
Doctorat||__NONE__,Doctorat||__NONE__,1,True
Dottorato di Ricerca||__NONE__,Dottorato di Ricerca||__NONE__,1,True
Doutorado||__NONE__,Doutorado||__NONE__,1,True
Especializacao||__NONE__,Especializacao||__NONE__,1,True
HBO Master||__NONE__,HBO Master||__NONE__,1,True
Juris Doctor||__NONE__,Juris Doctor||__NONE__,1,True
Laurea Magistrale||__NONE__,Laurea Magistrale||__NONE__,1,True
Laurea Triennale||__NONE__,Laurea Triennale||__NONE__,1,True
Licence Professionnelle||__NONE__,Licence Professionnelle||__NONE__,1,True
Licence||__NONE__,Licence||__NONE__,1,True
Licenciatura||__NONE__,Licenciatura||__NONE__,1,True
Magister Artium||__NONE__,Magister Artium||__NONE__,1,True
Master Universitario||__NONE__,Master Universitario||__NONE__,1,True
Master of Public Administration||__NONE__,Master of Public Administration||__NONE__,1,True
Master of Public Health||__NONE__,Master of Public Health||__NONE__,1,True
Master of Research||__NONE__,Master of Research||__NONE__,1,True
Master of Social Work||__NONE__,Master of Social Work||__NONE__,1,True
Mestrado||__NONE__,Mestrado||__NONE__,1,True
Postgraduate Certificate||__NONE__,Postgraduate Certificate||__NONE__,1,True
Short Cycle Qualification||__NONE__,Short Cycle Qualification||__NONE__,1,True
Staatsexamen||__NONE__,Staatsexamen||__NONE__,1,True
Tecnologo||__NONE__,Tecnologo||__NONE__,1,True
Titulo de Grado||__NONE__,Titulo de Grado||__NONE__,1,True
Zhuanke Diploma||__NONE__,Zhuanke Diploma||__NONE__,1,True
