raw_input,expected_degree,predicted_degree,expected_field,predicted_field,status,layer_used,confidence,fuzzy_score,error_category
Bachillerato,Bachillerato,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Bachillerato qualification,Bachillerato,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Bachillerato (Spain),Bachillerato,,,,review_needed,L3,0.35,35.0,wrong_degree
Bachillerato (ES),Bachillerato,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Bachillerato,Bachillerato,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Bachillerato qualification,Bachillerato,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Bachillerato (Spain),Bachillerato,,,,review_needed,L3,0.35,35.0,wrong_degree
Spanish Bachillerato (ES),Bachillerato,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain Bachillerato,Bachillerato,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain Bachillerato qualification,Bachillerato,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain Bachillerato (Spain),Bachillerato,,,,review_needed,L3,0.35,35.0,wrong_degree
Spain Bachillerato (ES),Bachillerato,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES Bachillerato,Bachillerato,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES Bachillerato qualification,Bachillerato,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES Bachillerato (Spain),Bachillerato,,,,review_needed,L3,0.35,35.0,wrong_degree
ES Bachillerato (ES),Bachillerato,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Baccalaureate,Bachillerato,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Baccalaureate qualification,Bachillerato,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Baccalaureate (Spain),Bachillerato,,,,review_needed,L3,0.35,35.0,wrong_degree
Spanish Baccalaureate (ES),Bachillerato,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Spanish Baccalaureate,Bachillerato,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Spanish Baccalaureate qualification,Bachillerato,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Spanish Baccalaureate (Spain),Bachillerato,,,,review_needed,L3,0.35,35.0,wrong_degree
Spanish Spanish Baccalaureate (ES),Bachillerato,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain Spanish Baccalaureate,Bachillerato,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain Spanish Baccalaureate qualification,Bachillerato,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain Spanish Baccalaureate (Spain),Bachillerato,,,,review_needed,L3,0.35,35.0,wrong_degree
Spain Spanish Baccalaureate (ES),Bachillerato,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES Spanish Baccalaureate,Bachillerato,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES Spanish Baccalaureate qualification,Bachillerato,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES Spanish Baccalaureate (Spain),Bachillerato,,,,review_needed,L3,0.35,35.0,wrong_degree
ES Spanish Baccalaureate (ES),Bachillerato,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Titulo de Grado,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Titulo de Grado degree,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Titulo de Grado qualification,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Titulo de Grado (Spain),Titulo de Grado,,,,review_needed,L3,0.35,35.0,wrong_degree
Titulo de Grado (ES),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Titulo de Grado (4 years),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Titulo de Grado (Hons),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Titulo de Grado with Honours,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Titulo de Grado,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Titulo de Grado degree,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Titulo de Grado qualification,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Titulo de Grado (Spain),Titulo de Grado,,,,review_needed,L3,0.35,35.0,wrong_degree
Spanish Titulo de Grado (ES),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Titulo de Grado (4 years),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Titulo de Grado (Hons),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Titulo de Grado with Honours,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain Titulo de Grado,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain Titulo de Grado degree,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain Titulo de Grado qualification,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain Titulo de Grado (Spain),Titulo de Grado,,,,review_needed,L3,0.35,35.0,wrong_degree
Spain Titulo de Grado (ES),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain Titulo de Grado (4 years),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain Titulo de Grado (Hons),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain Titulo de Grado with Honours,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES Titulo de Grado,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES Titulo de Grado degree,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES Titulo de Grado qualification,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES Titulo de Grado (Spain),Titulo de Grado,,,,review_needed,L3,0.35,35.0,wrong_degree
ES Titulo de Grado (ES),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES Titulo de Grado (4 years),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES Titulo de Grado (Hons),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES Titulo de Grado with Honours,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Grado,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Grado degree,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Grado qualification,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Grado (Spain),Titulo de Grado,,,,review_needed,L3,0.35,35.0,wrong_degree
Grado (ES),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Grado (4 years),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Grado (Hons),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Grado with Honours,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Grado,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Grado degree,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Grado qualification,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Grado (Spain),Titulo de Grado,,,,review_needed,L3,0.35,35.0,wrong_degree
Spanish Grado (ES),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Grado (4 years),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Grado (Hons),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Grado with Honours,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain Grado,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain Grado degree,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain Grado qualification,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain Grado (Spain),Titulo de Grado,,,,review_needed,L3,0.35,35.0,wrong_degree
Spain Grado (ES),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain Grado (4 years),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain Grado (Hons),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain Grado with Honours,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES Grado,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES Grado degree,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES Grado qualification,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES Grado (Spain),Titulo de Grado,,,,review_needed,L3,0.35,35.0,wrong_degree
ES Grado (ES),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES Grado (4 years),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES Grado (Hons),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES Grado with Honours,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
G R A D O,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
G R A D O degree,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
G R A D O qualification,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
G R A D O (Spain),Titulo de Grado,,,,review_needed,L3,0.35,35.0,wrong_degree
G R A D O (ES),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
G R A D O (4 years),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
G R A D O (Hons),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
G R A D O with Honours,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish G R A D O,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish G R A D O degree,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish G R A D O qualification,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish G R A D O (Spain),Titulo de Grado,,,,review_needed,L3,0.35,35.0,wrong_degree
Spanish G R A D O (ES),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish G R A D O (4 years),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish G R A D O (Hons),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish G R A D O with Honours,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain G R A D O,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain G R A D O degree,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain G R A D O qualification,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain G R A D O (Spain),Titulo de Grado,,,,review_needed,L3,0.35,35.0,wrong_degree
Spain G R A D O (ES),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain G R A D O (4 years),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain G R A D O (Hons),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain G R A D O with Honours,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES G R A D O,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES G R A D O degree,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES G R A D O qualification,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES G R A D O (Spain),Titulo de Grado,,,,review_needed,L3,0.35,35.0,wrong_degree
ES G R A D O (ES),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES G R A D O (4 years),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES G R A D O (Hons),Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES G R A D O with Honours,Titulo de Grado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Bachelor Degree,Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Bachelor Degree degree,Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Bachelor Degree qualification,Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Bachelor Degree (Spain),Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Bachelor Degree (ES),Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Bachelor Degree (4 years),Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Bachelor Degree (Hons),Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Bachelor Degree with Honours,Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Spanish Bachelor Degree,Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Spanish Bachelor Degree degree,Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Spanish Bachelor Degree qualification,Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Spanish Bachelor Degree (Spain),Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Spanish Bachelor Degree (ES),Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Spanish Bachelor Degree (4 years),Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Spanish Bachelor Degree (Hons),Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Spanish Bachelor Degree with Honours,Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Spanish Bachelor Degree,Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Spanish Bachelor Degree degree,Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Spanish Bachelor Degree qualification,Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Spanish Bachelor Degree (Spain),Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Spanish Bachelor Degree (ES),Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Spanish Bachelor Degree (4 years),Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Spanish Bachelor Degree (Hons),Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Spanish Bachelor Degree with Honours,Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
ES Spanish Bachelor Degree,Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
ES Spanish Bachelor Degree degree,Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
ES Spanish Bachelor Degree qualification,Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
ES Spanish Bachelor Degree (Spain),Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
ES Spanish Bachelor Degree (ES),Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
ES Spanish Bachelor Degree (4 years),Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
ES Spanish Bachelor Degree (Hons),Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
ES Spanish Bachelor Degree with Honours,Titulo de Grado,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Master Universitario,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Master Universitario degree,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Master Universitario qualification,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Master Universitario (Spain),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Master Universitario (ES),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Master Universitario (1-2 years),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Master Universitario,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Master Universitario degree,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Master Universitario qualification,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Master Universitario (Spain),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Master Universitario (ES),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Master Universitario (1-2 years),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Master Universitario,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Master Universitario degree,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Master Universitario qualification,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Master Universitario (Spain),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Master Universitario (ES),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Master Universitario (1-2 years),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
ES Master Universitario,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
ES Master Universitario degree,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
ES Master Universitario qualification,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
ES Master Universitario (Spain),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
ES Master Universitario (ES),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
ES Master Universitario (1-2 years),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Master (Spain),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Master (ES),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Master (1-2 years),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Master,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Master degree,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Master qualification,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Master (Spain),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Master (ES),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Master (1-2 years),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Master,Master Universitario,Master of Science,,,review_needed,L2,0.7407,74.1,wrong_degree
Spain Master degree,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Master qualification,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Master (Spain),Master Universitario,Master of Science,,,review_needed,L2,0.7407,74.1,wrong_degree
Spain Master (ES),Master Universitario,Master of Science,,,review_needed,L2,0.7407,74.1,wrong_degree
Spain Master (1-2 years),Master Universitario,Master of Science,,,review_needed,L2,0.7407,74.1,wrong_degree
ES Master,Master Universitario,Master of Commerce,,,review_needed,L2,0.7274,72.7,wrong_degree
ES Master degree,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
ES Master qualification,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
ES Master (Spain),Master Universitario,Master of Commerce,,,review_needed,L2,0.7274,72.7,wrong_degree
ES Master (ES),Master Universitario,Master of Commerce,,,review_needed,L2,0.7274,72.7,wrong_degree
ES Master (1-2 years),Master Universitario,Master of Commerce,,,review_needed,L2,0.7274,72.7,wrong_degree
Official Master's Degree,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Official Master's Degree degree,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Official Master's Degree qualification,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Official Master's Degree (Spain),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Official Master's Degree (ES),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Official Master's Degree (1-2 years),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Official Master's Degree,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Official Master's Degree degree,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Official Master's Degree qualification,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Official Master's Degree (Spain),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Official Master's Degree (ES),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spanish Official Master's Degree (1-2 years),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Official Master's Degree,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Official Master's Degree degree,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Official Master's Degree qualification,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Official Master's Degree (Spain),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Official Master's Degree (ES),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Spain Official Master's Degree (1-2 years),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
ES Official Master's Degree,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
ES Official Master's Degree degree,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
ES Official Master's Degree qualification,Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
ES Official Master's Degree (Spain),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
ES Official Master's Degree (ES),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
ES Official Master's Degree (1-2 years),Master Universitario,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Doctorado,Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Doctorado degree,Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Doctorado qualification,Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Doctorado (Spain),Doctorado,,,,review_needed,L3,0.35,35.0,wrong_degree
Doctorado (ES),Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Doctorado (3 years),Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Doctorado,Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Doctorado degree,Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Doctorado qualification,Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Doctorado (Spain),Doctorado,,,,review_needed,L3,0.35,35.0,wrong_degree
Spanish Doctorado (ES),Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spanish Doctorado (3 years),Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain Doctorado,Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain Doctorado degree,Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain Doctorado qualification,Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain Doctorado (Spain),Doctorado,,,,review_needed,L3,0.35,35.0,wrong_degree
Spain Doctorado (ES),Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Spain Doctorado (3 years),Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES Doctorado,Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES Doctorado degree,Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES Doctorado qualification,Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES Doctorado (Spain),Doctorado,,,,review_needed,L3,0.35,35.0,wrong_degree
ES Doctorado (ES),Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ES Doctorado (3 years),Doctorado,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
PhD (Spain),Doctorado,Doctor of Philosophy,,,resolved,L1,1.0,100,wrong_degree
PhD (ES),Doctorado,Doctor of Philosophy,,,resolved,L1,1.0,100,wrong_degree
Spanish PhD,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.75,75.0,wrong_degree
Spanish PhD degree,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.75,75.0,wrong_degree
Spanish PhD qualification,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.75,75.0,wrong_degree
Spanish PhD (Spain),Doctorado,Doctor of Philosophy,,,review_needed,L3,0.75,75.0,wrong_degree
Spanish PhD (ES),Doctorado,Doctor of Philosophy,,,review_needed,L3,0.75,75.0,wrong_degree
Spanish PhD (3 years),Doctorado,Doctor of Philosophy,,,review_needed,L3,0.75,75.0,wrong_degree
Spain PhD,Doctorado,Doctor of Philosophy,,,review_needed,L3,0.75,75.0,wrong_degree
